id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2204500480,2015-01-07T00:00:00Z,551100,3,1,1430,8640,1,0,0,5,7,1430,0,1954,0,98006,47.572,-122.147,1430,9840
2923500550,2014-06-25T00:00:00Z,599990,3,2.25,2680,9162,1,0,0,3,8,1570,1110,1978,0,98027,47.5683,-122.091,2480,8261
3630010020,2014-12-29T00:00:00Z,376000,3,2,1540,1827,2,0,0,3,8,1540,0,2005,0,98029,47.5479,-121.999,1560,2058
3222049024,2014-05-22T00:00:00Z,361000,3,1,1100,4046,1.5,0,4,4,6,1100,0,1922,0,98198,47.344,-122.331,2550,7847
7809200005,2014-12-16T00:00:00Z,292000,3,1.75,1650,14633,1,0,0,4,7,1650,0,1958,0,98056,47.4984,-122.176,1370,12495
2473500110,2015-01-12T00:00:00Z,419950,3,1.75,1770,16909,1,0,0,5,8,1770,0,1977,0,98058,47.4458,-122.134,1960,9100
7715801040,2015-02-21T00:00:00Z,465000,3,2,1430,7125,1,0,0,4,7,1430,0,1984,0,98074,47.6256,-122.059,1570,8075
3127200021,2014-06-16T00:00:00Z,850000,4,3.5,4140,7089,2,0,0,3,10,3160,980,2003,0,98034,47.7059,-122.2,2640,8896
7760400350,2014-12-05T00:00:00Z,232000,3,2,1280,13356,1,0,0,3,7,1280,0,1994,0,98042,47.3715,-122.074,1590,8071
5547700270,2014-07-15T00:00:00Z,625000,4,2.5,2570,5520,2,0,0,3,9,2570,0,2000,0,98074,47.6145,-122.027,2470,5669
6204200170,2014-07-09T00:00:00Z,525000,4,2.75,2910,6308,1,0,0,3,8,1640,1270,1985,0,98011,47.7352,-122.201,1970,7127
1545801850,2014-07-23T00:00:00Z,240000,3,1.75,1260,7362,1,0,0,3,7,1260,0,1984,0,98038,47.3602,-122.052,1530,7232
5307100060,2014-12-16T00:00:00Z,638700,3,1.75,2080,9162,1,0,0,3,7,1370,710,1960,0,98005,47.5846,-122.168,1870,8944
6874200960,2015-02-27T00:00:00Z,170000,2,1,860,5265,1,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775
7280300080,2015-02-02T00:00:00Z,510000,4,2.5,1840,7800,1,0,2,3,8,1240,600,1972,0,98177,47.7762,-122.384,2010,9100
9485910100,2015-04-24T00:00:00Z,368500,4,2.75,2500,26400,1,0,0,3,8,1780,720,1977,0,98031,47.3444,-122.084,2180,31900
3575302562,2014-11-13T00:00:00Z,356000,3,1.5,1140,7500,1,0,0,3,7,1140,0,1976,0,98074,47.619,-122.064,1380,7500
7657000165,2014-07-30T00:00:00Z,200000,4,1,1070,7467,1.5,0,0,3,7,1070,0,1944,0,98178,47.4942,-122.235,1160,7467
4046700140,2014-10-02T00:00:00Z,340000,4,1.75,1680,15084,1,0,0,4,7,840,840,1979,0,98014,47.6895,-121.912,1800,15092
4046700210,2014-06-29T00:00:00Z,345000,3,2,1610,15005,1,0,0,4,7,1610,0,1986,0,98014,47.6886,-121.911,1610,15479
9253900271,2015-01-07T00:00:00Z,3567000,5,4.5,4850,10584,2,1,4,3,10,3540,1310,2007,0,98008,47.5943,-122.11,3470,18270
6749700006,2014-07-15T00:00:00Z,306000,2,1.5,1090,1183,3,0,0,3,8,1090,0,2008,0,98103,47.6974,-122.349,1110,1384
7504010570,2014-07-08T00:00:00Z,900000,3,2.5,3180,12600,2,0,0,4,11,3180,0,1978,0,98074,47.6366,-122.058,3030,12835
0952005525,2014-06-27T00:00:00Z,589500,3,3.25,2310,3075,2,0,0,3,8,1730,580,2005,0,98116,47.5644,-122.383,2310,3075
1328310440,2014-09-16T00:00:00Z,356000,3,2.25,2280,8765,2,0,0,3,8,2280,0,1977,0,98058,47.4419,-122.133,1920,8265
7558800240,2015-04-14T00:00:00Z,485000,4,3.25,1946,17786,2,0,1,4,7,1946,0,1990,0,98070,47.359,-122.452,1460,16661
0603001050,2014-07-23T00:00:00Z,230000,2,1,1430,4000,1,0,0,3,7,930,500,1949,0,98118,47.5233,-122.284,1110,4000
3294700030,2014-05-09T00:00:00Z,280950,3,1.75,1390,8700,1,0,3,4,7,840,550,1912,0,98055,47.4725,-122.202,1390,10875
8718500095,2015-05-07T00:00:00Z,415000,3,1.5,1740,9046,1,0,0,3,7,1740,0,1956,0,98028,47.7402,-122.255,1830,9513
7443000514,2015-03-10T00:00:00Z,525000,3,3.5,1370,1764,2,0,0,3,8,1180,190,2000,0,98119,47.6511,-122.368,1400,1398
6414100133,2014-05-22T00:00:00Z,337000,3,1,1070,6109,1,0,0,5,7,1070,0,1951,0,98125,47.7207,-122.32,1170,7200
1446300020,2014-05-31T00:00:00Z,587000,4,2.5,2550,6256,2,0,0,3,9,2550,0,1992,0,98072,47.7742,-122.166,2460,8256
0686530020,2014-06-09T00:00:00Z,627000,4,2,2030,9300,1,0,0,4,8,2030,0,1976,0,98052,47.6658,-122.149,1800,9018
7203170190,2014-06-19T00:00:00Z,734990,4,2.5,2650,6884,2,0,0,3,8,2650,0,2012,0,98053,47.6901,-122.015,2520,5866
0042000065,2015-03-05T00:00:00Z,355000,2,1,1450,9150,1,0,0,4,7,1450,0,1965,0,98188,47.4689,-122.277,1440,10636
8039900360,2014-07-08T00:00:00Z,383000,3,2.25,2090,15000,1,0,0,3,7,2090,0,1961,0,98045,47.4885,-121.783,1690,14400
7010700976,2014-11-14T00:00:00Z,505000,3,1,1100,5400,1.5,0,0,3,7,1100,0,1908,0,98199,47.6604,-122.396,1770,4400
6888900115,2015-02-16T00:00:00Z,555750,3,1,1060,4880,1,0,0,2,6,910,150,1913,0,98118,47.5545,-122.288,1200,4880
8948500025,2015-04-25T00:00:00Z,380000,4,2.5,2400,9398,1,0,0,4,7,1310,1090,1958,0,98056,47.4952,-122.178,1330,8249
7017200110,2014-10-28T00:00:00Z,400000,3,1,1690,6658,1,0,0,3,7,1690,0,1942,1982,98133,47.7099,-122.35,1080,5925
9274202270,2014-08-18T00:00:00Z,625000,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1900,0,98116,47.5872,-122.39,1590,4025
3810000465,2014-05-20T00:00:00Z,243000,2,1,1770,5522,1.5,0,0,4,7,960,810,1943,0,98178,47.4974,-122.231,1830,7378
1425059180,2015-03-24T00:00:00Z,736000,3,2.25,2470,11603,2,0,2,3,8,1540,930,1988,0,98052,47.6569,-122.123,2850,11250
1530900560,2014-12-15T00:00:00Z,385000,2,2.5,1760,3710,1,0,0,3,8,1130,630,1988,0,98072,47.7335,-122.16,1760,4200
9471200265,2015-05-05T00:00:00Z,2500000,4,3.25,3960,16224,2,0,2,3,12,3100,860,1938,0,98105,47.6701,-122.259,3960,15050
2895800780,2015-04-01T00:00:00Z,279800,3,1.75,1410,2052,2,0,0,3,8,1410,0,2014,0,98106,47.5171,-122.347,1410,1988
8562780110,2014-12-02T00:00:00Z,325000,2,2.25,1230,1078,2,0,0,3,7,1160,70,2008,0,98027,47.5324,-122.073,1240,817
1853080570,2014-08-11T00:00:00Z,859900,4,2.75,3390,6298,2,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.062,3390,7111
0723099044,2014-08-07T00:00:00Z,433200,3,2.5,2075,16200,2,0,0,3,8,2075,0,2002,0,98045,47.4848,-121.698,2300,32379
7771300125,2015-04-08T00:00:00Z,487000,3,2,2590,14052,1,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162
6821102100,2015-03-17T00:00:00Z,510000,2,1,810,6480,1,0,0,5,6,810,0,1942,0,98199,47.6493,-122.398,1920,6000
7525100060,2014-08-20T00:00:00Z,497000,4,2.25,2250,3463,2,0,0,4,8,2250,0,1968,0,98052,47.6324,-122.106,1850,2811
3023059012,2014-09-10T00:00:00Z,389900,4,1,1710,117176,1.5,0,0,4,6,1710,0,1942,0,98055,47.4497,-122.212,1940,12223
5652600605,2014-08-07T00:00:00Z,630000,5,2,2330,6783,1,0,0,3,7,1310,1020,1956,0,98115,47.6955,-122.295,1930,6783
1565950260,2014-05-15T00:00:00Z,349950,3,2.5,1700,7496,2,0,0,3,8,1700,0,1994,0,98055,47.432,-122.189,2280,7496
3223069019,2014-10-29T00:00:00Z,299950,3,1,1410,81021,1,0,0,3,7,1410,0,1949,1981,98058,47.4303,-122.067,2000,81021
1644500450,2014-05-07T00:00:00Z,640000,3,3,2270,5175,2,0,0,3,9,2130,140,2002,0,98056,47.516,-122.203,2850,5661
4045500950,2015-04-15T00:00:00Z,425000,3,1.5,1680,8000,1.5,0,0,3,7,1680,0,2012,0,98014,47.6923,-121.869,1990,26336
7899800120,2014-08-20T00:00:00Z,294350,3,1,1410,5120,1.5,0,0,3,6,1210,200,1925,0,98106,47.5238,-122.355,1330,5120
1096100010,2014-10-28T00:00:00Z,320000,2,1,1210,7040,1,0,0,3,7,1210,0,1952,0,98155,47.745,-122.297,1210,7205
6848200221,2014-09-02T00:00:00Z,635000,3,3.5,1730,1349,3,0,0,3,9,1350,380,2009,0,98102,47.6224,-122.326,1830,3300
1402200140,2015-01-05T00:00:00Z,400000,6,2.5,3060,17112,1,0,0,4,8,1530,1530,1967,0,98058,47.4379,-122.146,2690,16038
8901000445,2014-12-18T00:00:00Z,390000,3,1.5,1600,10440,1,0,0,3,7,1600,0,1954,0,98125,47.7109,-122.311,1600,8816
5745600040,2014-08-14T00:00:00Z,359000,3,1.75,2200,11520,1,0,0,4,7,2200,0,1952,0,98133,47.7659,-122.341,1690,8038
1231000458,2014-07-20T00:00:00Z,666570,4,2,2320,7400,1.5,0,0,5,7,1620,700,1913,0,98118,47.5558,-122.269,1740,4000
9828702513,2014-05-06T00:00:00Z,460000,2,2.25,1230,929,2,0,0,3,8,1020,210,2004,0,98122,47.6191,-122.301,1270,1370
2612000200,2015-04-27T00:00:00Z,394950,3,2.5,2050,8172,2,0,0,3,8,2050,0,2002,0,98168,47.4808,-122.28,2140,5664
9415950020,2014-06-08T00:00:00Z,260000,4,2.5,1811,4381,2,0,0,3,8,1811,0,2007,0,98055,47.454,-122.19,1811,4150
2264500890,2014-05-08T00:00:00Z,712000,3,1,1250,4620,1.5,0,0,4,7,1150,100,1900,0,98103,47.651,-122.341,1900,4400
8648900110,2014-08-26T00:00:00Z,555000,3,2.5,1940,3211,2,0,0,3,8,1940,0,2009,0,98027,47.5644,-122.093,1880,3078
1223039290,2014-09-05T00:00:00Z,403950,4,2.5,2120,13780,2,0,0,3,8,2120,0,1993,0,98146,47.4987,-122.365,1880,12000
7701990300,2014-05-16T00:00:00Z,862500,4,2.75,3280,24440,2,0,0,3,10,3280,0,1996,0,98077,47.7073,-122.07,3490,25138
9283800050,2014-08-19T00:00:00Z,575000,2,1.5,1750,19709,1.5,0,0,4,8,1440,310,1978,0,98010,47.3351,-122.044,1950,21075
7316400070,2014-09-25T00:00:00Z,255000,5,3.75,2800,9900,1,0,0,3,7,2800,0,1964,0,98023,47.319,-122.344,1700,13200
8099900490,2014-05-15T00:00:00Z,420000,3,2,1640,9972,1,0,0,4,7,1640,0,1977,0,98075,47.5812,-122.002,1680,10165
2770604665,2015-02-02T00:00:00Z,612125,2,1.5,1670,6000,1,0,0,3,7,1090,580,1950,0,98119,47.6517,-122.374,1670,6000
7522500020,2014-05-27T00:00:00Z,730001,3,2,1840,4750,1,0,0,5,7,1010,830,1951,0,98117,47.6862,-122.395,1760,5510
1310900140,2014-06-24T00:00:00Z,305000,4,2.25,2210,9371,2,0,0,4,8,2210,0,1968,0,98032,47.3634,-122.279,2300,11584
1626069253,2014-05-06T00:00:00Z,483500,4,2.5,2740,45732,2,0,0,3,8,2740,0,1995,0,98077,47.74,-122.048,2080,43560
2923501020,2014-09-29T00:00:00Z,580000,4,2.25,2610,7700,1,0,0,3,8,1700,910,1977,0,98027,47.5659,-122.089,2260,8266
5540000050,2014-06-12T00:00:00Z,299000,3,2.5,2210,10119,1,0,0,4,7,1450,760,1966,0,98030,47.3783,-122.22,2110,10119
1796000120,2014-10-23T00:00:00Z,510000,4,2,2990,102366,1,0,0,4,8,2990,0,1974,0,98092,47.3068,-122.088,2820,57140
4058800830,2015-03-18T00:00:00Z,612000,6,3,3840,14040,1.5,0,3,3,8,2460,1380,1949,0,98178,47.506,-122.241,2170,6765
4449800063,2015-04-03T00:00:00Z,435000,2,1,750,2786,1,0,0,5,7,750,0,1947,0,98117,47.6892,-122.393,1700,4653
0323059146,2015-04-17T00:00:00Z,343000,3,1,1410,18600,1,0,0,5,7,1410,0,1960,0,98059,47.5031,-122.152,1610,24941
2725069156,2014-07-16T00:00:00Z,885250,4,2.5,3670,49658,2,0,0,3,10,3670,0,1999,0,98074,47.6219,-122.015,3040,49658
5126900405,2014-07-31T00:00:00Z,169500,2,1,790,7450,1,0,0,4,6,790,0,1944,0,98058,47.4743,-122.17,800,7450
7732650120,2014-07-28T00:00:00Z,1050000,4,2.5,2750,9949,2,0,0,3,10,2750,0,1999,0,98007,47.6595,-122.147,2750,9860
7883603190,2014-07-22T00:00:00Z,279000,3,1,1320,5750,1.5,0,0,3,7,1320,0,1913,0,98108,47.5288,-122.325,1010,5700
9826701490,2015-02-25T00:00:00Z,455000,5,2,1510,3000,2,0,0,3,6,1510,0,1983,0,98122,47.6029,-122.304,1610,3600
6430500293,2014-11-12T00:00:00Z,395000,2,1.5,1010,3060,1,0,0,4,7,1010,0,1918,0,98103,47.6897,-122.354,1160,4080
2306400010,2014-10-17T00:00:00Z,500000,2,1,1120,3220,1,0,0,4,7,1120,0,1923,0,98103,47.6588,-122.344,1440,3220
7017200055,2015-01-13T00:00:00Z,560000,4,3,2720,7570,2,0,0,3,9,2720,0,2008,0,98133,47.7113,-122.349,1770,5705
3488300085,2014-09-19T00:00:00Z,435000,2,1,720,5600,1,0,0,4,7,720,0,1920,0,98116,47.5641,-122.391,1330,5600
3825311190,2014-07-25T00:00:00Z,678000,3,2.5,2640,5964,2,0,0,3,9,2640,0,2003,0,98052,47.7043,-122.128,2680,5211
2887700560,2015-05-07T00:00:00Z,616500,3,2,2080,4549,1,0,0,5,7,1040,1040,1954,0,98115,47.6886,-122.309,1620,4549
7276100165,2014-09-16T00:00:00Z,427000,3,2.5,2050,3218,3,0,0,3,7,2050,0,2008,0,98133,47.7612,-122.344,2050,7200
9413600100,2015-02-19T00:00:00Z,705640,3,2.25,2400,12350,1,0,0,4,8,1420,980,1968,0,98033,47.6533,-122.192,2615,12043
8648210140,2014-12-24T00:00:00Z,265000,3,2.25,1510,6071,1,0,0,4,7,1150,360,1985,0,98042,47.3619,-122.077,1510,7271
8029520250,2015-03-18T00:00:00Z,450000,3,2.5,3800,13071,2,0,0,3,10,2730,1070,1994,0,98023,47.3076,-122.397,2980,11110
7258200055,2015-02-06T00:00:00Z,262000,4,2.5,1560,7800,2,0,0,3,7,1560,0,1997,0,98168,47.514,-122.316,1160,7800
2570300130,2015-03-17T00:00:00Z,414999,4,2.5,2150,10098,1,0,0,3,7,1090,1060,1963,0,98034,47.7166,-122.201,1880,10000
4139490210,2014-07-30T00:00:00Z,1285000,4,3.5,4080,14450,2,0,2,3,12,3210,870,1998,0,98006,47.5519,-122.106,4080,12114
2228900195,2015-03-11T00:00:00Z,556000,4,2.5,2240,5402,2,0,0,3,8,2240,0,2005,0,98133,47.772,-122.35,2240,7560
2954400520,2015-04-30T00:00:00Z,1237500,4,3.25,5180,49936,2,0,0,4,10,5180,0,1991,0,98053,47.6676,-122.069,4240,35363
6169901130,2014-09-11T00:00:00Z,1385000,3,3,2490,3600,2,0,3,4,8,1790,700,1911,0,98119,47.6313,-122.369,2490,3600
5035300085,2014-06-02T00:00:00Z,730000,4,2,2360,6000,1,0,0,5,7,1260,1100,1939,0,98199,47.6534,-122.41,1720,6000
1623300765,2014-05-06T00:00:00Z,469000,2,1,1030,4400,1,0,0,3,7,1030,0,1924,0,98117,47.681,-122.361,1400,4200
6141100320,2014-07-07T00:00:00Z,245000,2,1,1500,6685,1,0,0,3,7,1190,310,1926,0,98133,47.7186,-122.354,1420,6561
7229900285,2014-09-17T00:00:00Z,390000,3,2,1840,16815,1,0,0,5,7,960,880,1972,0,98059,47.4837,-122.11,1810,16732
4077800247,2014-06-10T00:00:00Z,429950,3,1.5,2010,9480,1,0,0,3,8,1570,440,1951,0,98125,47.7102,-122.281,1920,8791
7967600285,2014-12-11T00:00:00Z,449888,3,2.25,2520,78408,2,0,0,3,9,2520,0,1988,0,98001,47.3514,-122.279,1490,29972
5707500050,2014-07-18T00:00:00Z,739375,5,3,2640,3200,2,0,0,4,7,2140,500,1906,0,98112,47.6188,-122.308,1540,2242
1223039195,2015-05-08T00:00:00Z,465000,5,1.75,2330,6450,1,0,1,3,8,1330,1000,1958,0,98146,47.4959,-122.367,2330,8258
1545806720,2014-08-26T00:00:00Z,254950,4,2,2180,8800,1,0,0,5,7,1170,1010,1977,0,98038,47.3676,-122.046,1630,8800
7852130100,2015-03-13T00:00:00Z,459950,3,2.5,2340,4273,2,0,0,3,7,2340,0,2002,0,98065,47.5362,-121.878,2400,4624
2460700430,2014-06-27T00:00:00Z,342000,3,1.75,1780,10409,1,0,0,3,7,1280,500,1981,0,98058,47.4627,-122.168,1780,7415
3626079032,2014-07-30T00:00:00Z,396400,4,2.5,2120,215186,2,0,0,2,7,2120,0,1983,0,98014,47.701,-121.857,2000,215186
7694600253,2014-05-06T00:00:00Z,312000,4,2,1300,7054,1,0,0,3,7,1300,0,1950,2013,98146,47.5071,-122.369,1560,7100
1332700270,2014-05-19T00:00:00Z,215000,2,2.25,1610,2040,2,0,0,4,7,1610,0,1979,0,98056,47.518,-122.194,1950,2025
3298300130,2015-02-06T00:00:00Z,474905,4,1.5,1340,6200,1,0,0,5,6,1340,0,1959,0,98008,47.6214,-122.119,1210,7178
3353400435,2014-07-21T00:00:00Z,230000,3,2,1450,11204,1,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,1520,9518
3869900138,2015-02-23T00:00:00Z,489950,3,2.25,1590,926,3,0,0,3,8,1590,0,2014,0,98136,47.5402,-122.387,1640,1321
4031000460,2014-06-10T00:00:00Z,199500,3,1,920,9812,1,0,0,4,7,920,0,1962,0,98001,47.2958,-122.284,1188,9812
8564860130,2015-02-02T00:00:00Z,598992,5,3.5,3440,6037,2,0,0,3,9,3440,0,2014,0,98045,47.4765,-121.734,3270,6037
4441300240,2015-03-31T00:00:00Z,1200000,3,2,3660,22410,1,0,3,4,9,1830,1830,1947,0,98117,47.6972,-122.4,2680,8250
5651010320,2014-07-22T00:00:00Z,335000,2,2,1380,5840,1,0,0,3,7,1380,0,1988,0,98011,47.7732,-122.172,1810,5035
2770601734,2014-06-30T00:00:00Z,535000,3,1,1580,6300,1,0,0,3,7,1180,400,1925,0,98199,47.6505,-122.384,1560,1601
9414500480,2015-04-07T00:00:00Z,503000,3,1.75,2070,9827,1,0,0,4,7,1420,650,1967,0,98027,47.522,-122.05,2150,9827
3856901715,2014-09-24T00:00:00Z,470450,2,1,1010,3400,1,0,0,3,7,1010,0,1921,0,98103,47.6711,-122.329,1800,3600
0993000308,2015-03-18T00:00:00Z,401000,3,2,1270,1333,3,0,0,3,8,1270,0,2006,0,98103,47.6933,-122.342,1330,1333
6308000020,2015-04-03T00:00:00Z,590000,3,2.5,2290,4203,2,0,0,3,9,2290,0,2001,0,98006,47.5441,-122.172,2290,5089
9407001610,2014-07-15T00:00:00Z,271900,3,1.75,1890,11875,1,0,0,3,7,1230,660,1979,0,98045,47.4472,-121.774,1580,10920
7905200061,2014-09-05T00:00:00Z,419700,3,2.25,1450,1486,2,0,0,3,8,1160,290,2006,0,98116,47.5694,-122.387,1370,1437
3025059072,2014-07-25T00:00:00Z,1749000,4,2.5,3910,22710,1.5,0,0,3,8,3910,0,1908,2003,98004,47.6295,-122.217,2920,16544
4443800940,2015-04-08T00:00:00Z,485000,4,1.75,1260,3880,1,0,0,5,7,860,400,1918,0,98117,47.687,-122.391,1000,3880
6181400920,2015-04-30T00:00:00Z,286651,3,2.5,1830,4997,2,0,0,3,7,1830,0,2004,0,98001,47.3035,-122.283,2488,4998
1422200090,2014-09-15T00:00:00Z,676500,3,1.75,1300,2446,1,0,3,3,8,880,420,1961,0,98122,47.6071,-122.285,2440,5051
4027701275,2014-07-18T00:00:00Z,230000,3,1,1240,6195,1,0,0,3,6,1240,0,1948,0,98028,47.7681,-122.266,1760,11080
3977630270,2014-11-13T00:00:00Z,206990,3,1,1330,9620,1,0,0,5,6,1330,0,1976,0,98092,47.3174,-122.127,1300,10360
0522059352,2015-03-26T00:00:00Z,358800,4,2.5,2155,8140,2,0,0,3,8,2155,0,1996,0,98031,47.4204,-122.201,2155,7245
2316400285,2015-05-13T00:00:00Z,495000,4,3.5,2490,18042,2,0,0,3,8,2490,0,2003,0,98070,47.4161,-122.441,1960,21107
2639400020,2014-08-01T00:00:00Z,635000,4,1.75,2460,7560,2,0,0,4,8,2460,0,1952,0,98177,47.7256,-122.367,2760,8918
1498303855,2015-02-24T00:00:00Z,718000,4,2.75,2930,4408,1,0,0,5,8,1660,1270,1939,0,98144,47.5841,-122.295,2200,4000
6817750110,2014-07-10T00:00:00Z,307000,4,2.5,1714,3080,2,0,0,3,8,1714,0,2009,0,98055,47.429,-122.188,1714,3250
2935400100,2014-05-22T00:00:00Z,625000,3,1.75,2060,12558,1,0,0,4,7,1350,710,1984,0,98052,47.6659,-122.144,1850,8722
4403200255,2014-07-22T00:00:00Z,796000,4,3.5,3670,4960,2,0,0,3,9,2870,800,2005,0,98177,47.7022,-122.374,1520,6335
1921059045,2014-11-07T00:00:00Z,195000,2,1,1280,7861,1,0,0,4,6,1280,0,1913,0,98002,47.3007,-122.228,1020,6480
7129301445,2014-06-25T00:00:00Z,450000,4,2.75,2310,5650,1,0,2,3,8,1330,980,1952,2012,98118,47.513,-122.252,2300,5650
1176001293,2014-06-17T00:00:00Z,2475000,3,3.25,4340,4947,2,0,3,3,11,3060,1280,1993,0,98107,47.6709,-122.406,1680,5250
9541800010,2014-10-27T00:00:00Z,830000,5,2.25,2710,19800,1,0,0,5,9,1910,800,1959,0,98005,47.5958,-122.175,2120,16400
8656800190,2014-10-02T00:00:00Z,280000,3,1.75,2080,87991,1,0,0,3,6,1040,1040,1970,0,98014,47.6724,-121.865,2080,84300
0993000100,2015-04-10T00:00:00Z,760000,6,3.75,3810,6150,2,0,0,4,8,3810,0,1977,0,98103,47.694,-122.34,1830,5125
8663370020,2014-08-06T00:00:00Z,435000,3,2,1610,6911,1,0,0,3,7,1260,350,1988,0,98034,47.7188,-122.177,1630,6911
9521101065,2015-03-23T00:00:00Z,580000,2,1.5,1220,5000,1,0,2,4,7,1220,0,1938,0,98103,47.6624,-122.348,2090,3850
2374200005,2014-06-16T00:00:00Z,375000,4,2,2400,6000,2,0,0,3,6,2400,0,1913,1945,98011,47.7607,-122.209,1780,8732
3630070280,2014-07-10T00:00:00Z,418000,2,2.5,1500,3608,2,0,0,3,8,1500,0,2005,0,98029,47.5472,-121.994,2080,2686
0622100092,2014-07-16T00:00:00Z,440000,3,1.75,1950,19747,1,0,0,3,7,1150,800,1979,0,98072,47.7685,-122.162,2560,9674
6146600420,2015-02-24T00:00:00Z,229950,3,0.75,1030,12700,1,0,0,4,5,1030,0,1944,0,98032,47.3877,-122.236,1140,6955
6163900333,2014-11-10T00:00:00Z,338000,3,1.75,1250,7710,1,0,0,4,7,1250,0,1947,0,98155,47.7623,-122.317,1340,7710
4024101434,2014-08-08T00:00:00Z,318000,3,1,1010,7200,1,0,0,5,6,1010,0,1948,0,98155,47.7601,-122.307,1590,7663
7504100920,2014-06-18T00:00:00Z,688000,3,3,3450,16200,2,0,0,3,10,3450,0,1983,0,98074,47.6319,-122.041,3130,12150
3179102155,2015-01-08T00:00:00Z,760000,4,3.5,3000,5300,1,0,0,5,7,1780,1220,1949,0,98115,47.6748,-122.279,1360,5450
6205500580,2014-12-10T00:00:00Z,530000,3,2.5,2640,13775,1,0,0,3,8,1550,1090,1978,0,98005,47.5875,-122.177,2120,12432
6388920460,2014-12-26T00:00:00Z,535000,3,2.5,2110,8164,2,0,0,3,9,2110,0,1990,0,98056,47.5269,-122.171,2390,7499
1994200024,2014-11-04T00:00:00Z,511000,3,1,1430,3455,1,0,0,3,7,980,450,1947,0,98103,47.6873,-122.336,1450,4599
3319500317,2014-05-22T00:00:00Z,380000,2,2.5,1230,987,2,0,0,3,7,1060,170,2011,0,98144,47.6007,-122.305,1290,1328
2128000050,2014-08-15T00:00:00Z,625000,4,2.25,2070,7200,1,0,0,5,8,1390,680,1977,0,98033,47.697,-122.169,2110,8400
3626039187,2015-04-06T00:00:00Z,395000,2,1,770,6000,1,0,0,3,6,770,0,1953,0,98117,47.6999,-122.364,1710,6000
9413600350,2014-08-29T00:00:00Z,907000,3,1.75,2170,12220,1,0,0,5,8,2170,0,1965,0,98033,47.6537,-122.195,1980,9000
4331000130,2014-10-17T00:00:00Z,315000,3,2,1770,9685,1,0,0,3,5,1770,0,1948,0,98166,47.4753,-122.342,1520,11122
0993000315,2014-10-02T00:00:00Z,379000,3,3.25,1380,1234,3,0,0,3,8,1380,0,2006,0,98103,47.6935,-122.342,1370,1282
3750607974,2014-05-09T00:00:00Z,280000,4,2,2190,14439,1,0,0,4,7,1180,1010,1977,0,98001,47.2702,-122.29,2160,14439
0910000104,2014-08-06T00:00:00Z,245500,2,1,790,7500,1,0,0,3,6,790,0,1950,0,98011,47.7644,-122.198,1970,8970
6118600045,2014-08-25T00:00:00Z,350000,4,2,2060,13400,1,0,2,4,8,2060,0,1957,0,98166,47.4404,-122.34,1950,10370
4307351180,2014-09-15T00:00:00Z,430000,5,3,3880,8432,2,0,0,3,7,3880,0,2004,0,98056,47.4806,-122.176,2620,5623
6099400293,2014-12-08T00:00:00Z,208000,2,1,960,13438,1,0,0,3,7,960,0,1951,0,98168,47.4745,-122.295,1630,11656
2821049082,2015-02-12T00:00:00Z,225000,2,1,1040,11500,1,0,0,5,7,1040,0,1947,0,98003,47.2791,-122.3,1300,11954
2895730070,2014-06-20T00:00:00Z,925000,4,2.75,3730,8014,2,0,0,3,10,3730,0,2012,0,98074,47.6036,-122.059,3670,8279
7889601320,2014-07-25T00:00:00Z,115000,2,1,940,6000,1,0,0,3,6,940,0,1943,0,98146,47.4907,-122.336,1310,6000
6411600113,2015-04-20T00:00:00Z,375000,3,1,1210,7425,1,0,0,4,6,1210,0,1910,0,98133,47.7125,-122.33,1260,7425
5468760050,2015-01-05T00:00:00Z,270000,4,2.5,1600,9921,2,0,0,3,7,1600,0,2009,0,98042,47.3678,-122.124,2140,5806
3432501415,2014-11-11T00:00:00Z,399000,3,1.75,1170,8148,1,0,0,3,7,1170,0,1952,0,98155,47.7479,-122.318,1200,8147
4027701220,2014-08-28T00:00:00Z,259000,3,2,1610,14046,2,0,0,3,7,1610,0,1933,1988,98028,47.7704,-122.264,2410,9000
7309100270,2014-06-26T00:00:00Z,580000,4,1.75,1720,6975,1,0,0,3,8,1420,300,1975,0,98052,47.6506,-122.121,2210,7875
9553200125,2015-03-31T00:00:00Z,875000,3,1.5,2440,5750,1,0,0,3,8,1320,1120,1939,0,98115,47.6991,-122.296,2160,6820
2549000020,2015-03-24T00:00:00Z,400000,3,2.5,1950,18533,2,0,0,3,8,1950,0,1988,0,98024,47.5647,-121.903,1810,18401
1844500025,2015-03-25T00:00:00Z,355000,4,1,1410,7693,1.5,0,0,4,7,1410,0,1953,0,98133,47.7604,-122.331,1330,8395
7604400150,2015-04-23T00:00:00Z,329900,3,2,1380,5198,1,0,0,4,7,1380,0,1982,0,98106,47.5514,-122.357,1320,6827
